('technology', 0.050624985284410486)
('innovation', 0.04509408554057592)
('ciris', 0.04285190562470248)
('research', 0.038328334816750305)
('health', 0.03494204989765487)
('care', 0.03363292830075473)
('translational', 0.032472004295126214)
('clinical', 0.0310862926612293)
('transient', 0.02856793708313499)
('technological', 0.024895305172836384)
('times', 0.02233898151350858)
('effort', 0.02213376893746754)
('adheres', 0.021862773005388494)
('persistent', 0.021862773005388494)
('support', 0.021088943458034897)
('realize', 0.019692741978617638)
('need', 0.017755983617090673)
('35', 0.017600110110438084)
('familiarity', 0.017540079725776873)
('large-scale', 0.01745640028390196)
('scientist', 0.01646842872466799)
('required', 0.01625606398491718)
('center', 0.016220827080228227)
('preferred.', 0.016169648045670636)
('information', 0.016155967382205927)
('implementation', 0.015841595210267838)
('solution', 0.015454395848295952)
('consultation', 0.015355683531860675)
('oversight', 0.015055682991927775)
('elements.', 0.014283968541567495)
('uprightness', 0.014283968541567495)
('inverness', 0.014283968541567495)
('chis', 0.014283968541567495)
('cbchi', 0.014283968541567495)
('acknowledging', 0.014283968541567495)
('solidarity', 0.014283968541567495)
('2-week', 0.014283968541567495)
('decommission', 0.014283968541567495)
('gldrnat', 0.014283968541567495)
('research-data', 0.014283968541567495)
('res', 0.014283968541567495)
('achieve/maintain', 0.014283968541567495)
('catholic', 0.014283968541567495)
('maryland-baltimore-chi', 0.014283968541567495)
('awe', 0.014283968541567495)
('sorrow', 0.014283968541567495)
('pdw', 0.014283968541567495)
('engineering/architecture', 0.014283968541567495)
('wholeness', 0.014283968541567495)
('ciri-based', 0.014283968541567495)
('schedule1', 0.014283968541567495)
('cntr', 0.014283968541567495)
('ciri-2015-r0008204', 0.014283968541567495)
('ciri', 0.014283968541567495)
('colorado-englewood-denver', 0.014283968541567495)
('requirednone', 0.014283968541567495)
('period80', 0.014283968541567495)
('god', 0.014283968541567495)
('the', 0.014269899505225603)
('10', 0.013981200406203672)
('virtue', 0.013609317934857396)
('licensure', 0.013609317934857396)
('sincerity', 0.013609317934857396)
('reverence', 0.013609317934857396)
('identification', 0.013484468551261968)
('healthcare', 0.013463762113029106)
('especially', 0.012792384323388051)
('equiv.', 0.012759358805381142)
('pertain', 0.012759358805381142)
('soundness', 0.012759358805381142)
('multi-site', 0.012759358805381142)
('demonstrates', 0.012734760110017436)
('vendor', 0.012650152664008494)
('trustworthiness', 0.012455995305682994)
('surpassing', 0.012455995305682994)
('maintains', 0.012447592554231146)
('protects', 0.012199505145363694)
('enterprise', 0.012177175183049015)
('director', 0.012111426569066141)
('least', 0.012039986611217877)
('regard', 0.01193186913713141)
('feeling', 0.011781345010038878)
('subsequent', 0.011781345010038878)
('organization', 0.01173500059422084)
('emerging', 0.011606930057197398)
('profound', 0.011606036487272667)
('pertains', 0.011606036487272667)
('weekends', 0.011447450653114595)
('evaluation', 0.011259378315562986)
('study', 0.011250223773467644)
('honesty', 0.01116949075675429)
('joy', 0.010931386502694247)
('analytics-based', 0.010931386502694247)
('accreditation', 0.010824001431708738)
('employers', 0.010723128672405637)
('relies', 0.010628023314061735)
('genomic', 0.010452714946828246)
('it', 0.010437776872935628)
('organizational', 0.010435334930541235)
('directing', 0.010371533464807955)
('rooted', 0.010371533464807955)
('position', 0.010360561283058164)
