('strategic', 0.05898259174489845)
('derived', 0.05593261455646935)
('mentorship.', 0.05234551886269551)
('communications.', 0.04005953224462953)
('senior', 0.0395997212123286)
('cultivate', 0.03861813953631757)
('employer-', 0.03719366158628486)
('staff', 0.0361944538905114)
('reporting.', 0.035069845979476384)
("employees'", 0.03472132020575853)
('relationships.', 0.03472132020575853)
('initiative', 0.03367905120040316)
('insight', 0.03356512236602716)
('conceptualize', 0.031919305776470494)
('celebrate', 0.031309044205082494)
('cross-functionally', 0.03102538728306825)
('enthusiasm', 0.03075434166022462)
('recommending', 0.03058011491940482)
('recommendations', 0.030165157627507582)
('insights.', 0.029929095238748597)
('business', 0.02867156983770936)
('presentation skills', 0.02825262749601116)
('narrative', 0.02825262749601116)
('stakeholders', 0.028136481105634957)
('correction', 0.027380070495708262)
('quantitative', 0.027306525634140624)
('promotion', 0.026986547487519778)
('concise', 0.026707224468094985)
('time management', 0.026268367365149408)
('project planning', 0.025401462289837296)
('partner', 0.02526293649441121)
('executing', 0.02477374102933438)
('thinker', 0.024642607911494134)
('drive ... decision', 0.024610260602006793)
('team building', 0.024419699732118532)
('empower', 0.023493190782342067)
("company's", 0.023179090704478978)
('ass', 0.023128278542207597)
('sponsor', 0.02295369830829681)
('6', 0.022435459549613714)
('course', 0.022279393129627255)
('detailed', 0.02197875622497438)
('superior', 0.021573464910632792)
('thing', 0.021193442997549845)
('priority', 0.02088806180629516)
('responsibilities', 0.020655257535902843)
('proud', 0.020563930145889423)
('equal', 0.020373400119057795)
('status.', 0.02031967796009767)
('decision making', 0.019918189328838497)
('regardless', 0.019888373485237847)
('mentor', 0.019799790925895986)
('interpersonal', 0.019785151486470615)
('performing', 0.019755977637813244)
('difference', 0.0192133275231776)
('technical', 0.01875893185513133)
('ideal', 0.01840414335045037)
('exceptional', 0.018369268543985205)
('translate', 0.018265825294465275)
('advanced analytics', 0.01794396679474441)
('segmentation', 0.017658849464207566)
('different', 0.017638250716334763)
('effective', 0.017278900150603526)
("we're", 0.017211420563100762)
('present', 0.017069288387359643)
('define', 0.017031939487677693)
('strong', 0.016797899175622858)
('better', 0.016472009945972563)
('framework', 0.016455049848267633)
('actionable', 0.016337632116331553)
('verbal', 0.015684447309329518)
('collaboration', 0.01559554524435033)
('ability', 0.015476372396959443)
('opportunity', 0.015427832105372519)
('driven', 0.015210789157764599)
('presentation', 0.015020453306765895)
("bachelor's", 0.014973783556225955)
('degree', 0.014921752376551214)
('capability', 0.014822907951243617)
('least', 0.014707382018987691)
('around', 0.014562881508429885)
('sex', 0.014114151828383461)
('decision', 0.01381036672711306)
('identity', 0.013734017846138584)
('age', 0.013717781035024183)
('impact', 0.013669328470982492)
('etc', 0.013269814562124768)
('program', 0.01325476675130956)
('include', 0.013180079866339019)
('gender', 0.013116083221426824)
('sexual', 0.013062452062768674)
('orientation', 0.012838471347661723)
('u', 0.012782579604251583)
('member', 0.012773313932278544)
('religion', 0.012681423651289447)
('at', 0.012622429265297299)
('origin', 0.012613403666253345)
('written', 0.012546134287180414)
('race', 0.012523875114957093)
('color', 0.012182557669745568)
('based', 0.012157399178680093)
('national', 0.012115697731598724)
('veteran', 0.0119638363397902)
('candidate', 0.011927462143946072)
('lead', 0.011740956084546195)
('disability', 0.011647875419604664)
('drive', 0.011613333368495928)
('make', 0.011533488391481942)
('employment', 0.011492078526481932)
('visualization', 0.011428629706914448)
('analytical', 0.011263796860608065)
('learning', 0.011096268310898879)
('statistical modeling', 0.010922960488965832)
('advanced', 0.010817932828548484)
('field', 0.010418179473109605)
('build', 0.010361817424983216)
('experience', 0.010324460294869853)
('excel', 0.009859476992719912)
('communication', 0.009653471701895466)
('preferred', 0.009518999241106914)
('qualifications', 0.009384773940117766)
('using', 0.009140163557672793)
('related', 0.009117250284357835)
('data analysis', 0.00904732935954674)
('working', 0.00796107995785205)
('new', 0.007915009711288924)
(u'Management Science and Engineering', 0.007863076454078612)
('skill', 0.007649664274206008)
('the', 0.007470565855958701)
(u'(5, 10]', 0.007351489399858895)
(u'Business', 0.0065958191900860625)
('year', 0.006476035290868912)
('data scientist', 0.00645958332416999)
(u'Data Science', 0.006263957211006479)
('team', 0.0059840919569873864)
(u'Bachelor', 0.005557187973596993)
('modeling', 0.004952107859887515)
('analysis', 0.00417827709456256)
('data', 0.0007231798041126398)
